"TTD","Portland Troutdale","Troutdale","OR",,,
"TTG","Tartagal Airport","Tartagal","Argentina",,,
"TTH","Thumrait Airport","Thumrait","Oman",,,
"TTJ","Tottori Airport","Tottori","Japan",,,
"TTL","Turtle Island Airport","Turtle Island","Fiji",,,
"TTN","Trenton Mercer","Trenton","NJ",,,
"TTS","Tsaratanana Airport","Tsaratanana","Madagascar",,,
"TTT","Fongnian","Taitung","Taiwan",,,
"TTU","Tetouan/Sania Ramel","Tetuan","Morocco",,,
"TUA","Tulcan Airport","Tulcan","Ecuador",,,
"TUB","Tubuai Is Fr. Polynesia","Tubuai Island","French Polynesia",,,
"TUC","Tucuman Airport","Tucuman","Argentina",,,
"TUD","Tambacounda Airport","Tambacounda","Senegal",,,
"TUF","Tours Val de Loire","Tours","France",,,
"TUG","Tuguegarao Airport","Tuguegarao","Philippines",,,
"TUH","Arnold AFB","Tullahoma","TN",,,
"TUI","Turaif Airport","Turaif","Saudi Arabia",,,
"TUK","Turbat International","Turbat","Pakistan",,,
"TUL","Tulsa International","Tulsa","OK",,,
"TUM","Tumut Airport","Tumut","Australia",,,
"TUN","Carthage","Tunis","Tunisia",,,
"TUO","Taupo Airport","Taupo","New Zealand",,,
"TUP","Tupelo Regional","Tupelo","MS",,,
"TUR","Tucurui Airport","Tucurui","Brazil",,,
"TUS","Tucson International","Tucson","AZ",,,
"TUT","Tauta Airport","Tauta","Papua New Guinea",,,
"TUU","Prince Sultan Bin Abdulaziz","Tabuk","Saudi Arabia",,,
"TVA","Morafenobe Airport","Morafenobe","Madagascar",,,
"TVC","Cherry Capital","Traverse City","MI",,,
"TVF","Thief River Falls Regional","Thief River Falls","MN",,,
"TVI","Thomasville Regional","Thomasville","GA",,,
"TVL","Lake Tahoe Airport","Lake Tahoe","CA",,,
"TVU","Matei","Taveuni","Fiji",,,
"TWA","Twin Hills Airport","Twin Hills","AK",,,
"TWB","Toowoomba Airport","Toowoomba","Australia",,,
"TWD","Jefferson County International","Port Townsend","WA",,,
"TWE","Taylor Airport","Taylor","AK",,,
"TWF","Joslin Field - Magic Valley Regional","Twin Falls","ID",,,
"TWH","Two Harbors Airport","Two Harbors","CA",,,
"TWU","Tawau Airport","Tawau","Malaysia",,,
"TX1","Mesquite Metro","Mesquite","TX",,,
"TX2","Denver City Airport","Denver City","TX",,,
"TX3","Port Isabel - Cameron County","Port Isabel","TX",,,
"TX4","Bruce Field","Ballinger","TX",,,
"TX5","Cleburne Regional","Cleburne","TX",,,
"TX6","Horseshoe Bay Resort","Horseshoe Bay","TX",,,
"TX7","Post Garza County Municipal","Post","TX",,,
"TX8","Slaton Municipal","Slaton","TX",,,
"TX9","Winters Municipal","Winters","TX",,,
"TXG","Taichung Airport","Taichung","Taiwan",,,
"TXK","Texarkana Regional-Webb Field","Texarkana","AR",,,
"TXL","Tegel","Berlin","Germany",,,
"TXN","Tunxi Airport","Tunxi","China",,,
"TXU","Tabou Airport","Tabou","Cote",,,
"TYB","Tibooburra Airport","Tibooburra","Australia",,,
"TYE","Tyonek Airport","Tyonek","AK",,,
"TYL","Capitan FAP Victor Montes International","Talara","Peru",,,
"TYM","Staniel Cay","Exuma","The Bahamas",,,
"TYN","Wusu","Taiyuan","China",,,
"TYO","Tokyo Metropolitan Area","Tokyo","Japan",,,
"TYR","Tyler Pounds Regional","Tyler","TX",,,
"TYS","McGhee Tyson","Knoxville","TN",,,
"TYZ","Taylor Airport","Taylor","AZ",,,
"TZA","Belize Municipal","Belize City","Belize",,,
"TZF","Maya Beach Airport","Maya Beach","Belize",,,
"TZL","Tuzla Airport","Tuzla","Bosnia and Herzegovina",,,
"TZN","Congo Town","South Andos","The Bahamas",,,
"TZX","Trabzon Airport","Trabzon","Turkey",,,
"U36","Aberdeen Municipal","Aberdeen","ID",,,
"UAB","Incirlik AB","Adana","Turkey",,,
"UAH","Ua Huka Airport","Ua Huka","French Polynesia",,,
"UAK","Narsarsuaq Airport","Narsarsuaq","Greenland",,,
"UAM","Andersen AFB","Guam","TT",,,
"UAQ","San Juan Airport","San Juan","Argentina",,,
"UAS","Samburu Airport","Samburu","Kenya",,,
"UAX","Uaxactun Airport","Uaxactun","Guatemala",,,
"UBA","Mario de Almeida Franco","Uberaba","Brazil",,,
"UBF","Chatham Municipal","Chatham","MA",,,
"UBJ","Yamaguchi Ube","Ube","Japan",,,
"UBP","Ubon Ratchathani Airport","Ubon Ratchathani","Thailand",,,
"UBS","Columbus-Lowndes County","Columbus","MS",,,
"UCA","Oneida County","Utica/Rome","NY",,,
"UCY","Everett-Stewart Regional","Union City","TN",,,
"UDD","Bermuda Dunes Airport","Bermuda Dunes","CA",,,
"UDG","Darlington County","Darlington","SC",,,
"UDI","Uberlandia Airport","Uberlandia","Brazil",,,
"UDJ","Uzhhorod International","Zakarpattia","Ukraine",,,
"UDR","Udaipur Airport","Udaipur","India",,,
"UEL","Quelimane Airport","Quelimane","Mozambique",,,
"UEO","Kumejima Airport","Kumejima","Japan",,,
"UES","Waukesha County","Waukesha","WI",,,
"UET","Samungli International","Quetta","Pakistan",,,
"UFA","Ufa Airport","Ufa","Russia",,,
"UGA","Ugashik Airport","Ugashik","AK",,,
"UGB","Ugashik Bay","Pilot Point","AK",,,
"UGC","Urgench Airport","Urgench","Uzbekistan",,,
"UGI","Uganik Airport","Uganik","AK",,,
"UGN","Waukegan National","Waukegan","IL",,,
"UGS","Ugashik Airport","Ugashik","AK",,,
"UHE","Uherske Hradiste Airport","Uherske Hradiste","Czech Republic",,,
"UHF","Upper Heyford Airport","Upper Heyford","United Kingdom",,,
"UIB","El Carano","Quibdo","Colombia",,,
"UIH","Phu Cat","Qui Nhon","Vietnam",,,
"UII","Utila Island Hond.","Utila Island","Honduras",,,
"UIN","Quincy Regional-Baldwin Field","Quincy","IL",,,
"UIO","Old Mariscal Sucre International","Quito","Ecuador",,,
"UIP","Quimper Pluguffan","Quimper","France",,,
"UK1","Cranfield Airport","Cranfield","United Kingdom",,,
"UKB","Kobe","Kobe Honshu Island","Japan",,,
"UKI","Ukiah Municipal","Ukiah","CA",,,
"ULA","San Julian Airport","San Julian","Argentina",,,
"ULC","Los Cerrillos","Santiago","Chile",,,
"ULI","Ulithi Airport","Ulithi","Federated States of Micronesia",,,
"ULM","New Ulm Municipal","New Ulm","MN",,,
"ULN","Chinggis Khaan International","Ulan Bator","Mongolia",,,
"ULQ","Heriberto Gil Martinez","Tulua","Colombia",,,
"ULS","Ulysses Airport","Ulysses","KS",,,
"ULY","Ulyanovsk Vostochny","Ulyanovsk","Russia",,,
"UMB","North Shore","Umnak","AK",,,
"UMD","Uummannaq Airport","Uummannaq","Greenland",,,
"UME","Umea Airport","Umea","Sweden",,,
"UMM","Summit Airport","Summit","AK",,,
"UMR","Woomera Airport","Woomera","Australia",,,
"UMT","Umiat Airport","Umiat","AK",,,
"UMU","Umuarama Airport","Umuarama","Brazil",,,
"UND","Kunduz","Konduz","Afghanistan",,,
"UNG","Kiunga Airport","Kiunga","Papua New Guinea",,,
"UNI","Union Island Airport","Union Island","Saint Vincent and the Grenadines",,,
"UNK","Unalakleet Airport","Unalakleet","AK",,,
"UNS","Umnak Airport","Umnak","AK",,,
"UNT","Unst Airport","Unst","United Kingdom",,,
"UOS","Franklin County","Sewanee","TN",,,
"UOX","University-Oxford","Oxford","MS",,,
"UPG","Hasanuddin","Ujung Pandang","Indonesia",,,
"UPN","Uruapan Airport","Uruapan","Mexico",,,
"UPP","Upolu","Upolo Point","HI",,,
"UQE","The Queens","Queens","AK",,,
"URA","Uralsk Airport","Uralsk","Kazakhstan",,,
"URB","Urubupunga Airport","Urubupunga","Brazil",,,
"URC","Diwopu","Urumqi","China",,,
"URG","Rubem Berta","Uruguaiana","Brazil",,,
"URO","Rouen Vallee de Seine","Boos","France",,,
"URT","Surat Thani Airport","Surat Thani","Thailand",,,
"URY","Guriat","Gurayat","Saudi Arabia",,,
"USA","Concord Padgett Regional","CONCORD","NC",,,
"USH","Islas Malvinas","Ushuaia","Argentina",,,
"USI","Usi Belli Coal Mine","Usibelli","AK",,,
"USM","Samui","Koh Samui","Thailand",,,
"USN","Ulsan Airport","Ulsan","South Korea",,,
"UST","Northeast Florida Regional","St. Augustine","FL",,,
"UT1","Heber City Municipal - Russ McDonald Field","Heber","UT",,,
"UT2","A A Helicopters Inc","North Salt Lake","UT",,,
"UTB","Muttaburra Airport","Muttaburra","Australia",,,
"UTH","Udon Thani Airport","Udon Thani","Thailand",,,
"UTK","Utirik Island","Utirik","Marshall Islands",,,
"UTM","Tunica Municipal","Tunica","MS",,,
"UTN","Upington International","Upington","South Africa",,,
"UTO","Indian Mountain LRRS","Utopia","AK",,,
"UTP","U-Tapao Pattaya International","Utapao","Thailand",,,
"UTT","Mthatha Airport","Mthatha","South Africa",,,
"UTW","Queenstown Airport","Queenstown","South Africa",,,
"UUD","Mukhino","Ulan-Ude","Russia",,,
"UUK","North Kuparuk","Kuparuk","AK",,,
"UUS","Khomutovo","Yuzhno-Sakhalinsk","Russia",,,
"UUU","Manumu Airport","Manumu","Papua New Guinea",,,
"UVA","Garner Field","Uvalde","TX",,,
"UVE","Ouvea Ouloup","Ouvea","New Caledonia",,,
"UVF","Hewanorra International","St. Lucia","Saint Lucia",,,
"UVL","New Valley","Kharja","Egypt",,,
"UXA","Lik Camp Airport","Lik Camp","AK",,,
"UXB","Fassberg Airport","Fassberg","Germany",,,
"UXC","Hawley Municipal","Hawley","MN",,,
"UXD","Chowchilla Airport","Chowchilla","CA",,,
"UXE","Faulkton Municipal","Faulkton","SD",,,
"UXF","Stanford Field","St. Anthony","ID",,,
"UXG","Dutch John Airport","Dutch John","UT",,,
"UXH","Gostomel","Kiev","Ukraine",,,
"UXI","Calder Bay Airport","Calder Bay","AK",,,
"UXJ","Central Kentucky Regional","Richmond","KY",,,
"UXK","Petaluma Municipal","Petaluma","CA",,,
"UXL","Chariot Airport","Chariot","AK",,,
"UXM","47-Mile Mine Airport","47-Mile Mine","AK",,,
"UXN","Big Sandy Regional","Prestonsburg","KY",,,
"UXO","Fitchburg Municipal","Fitchburg","MA",,,
"UXP","Stennis International","Bay St. Louis","MS",,,
"UXQ","Gilze-Rijen Airport","Gilze-Rijen","Netherlands",,,
"UXR","Monument Valley Airport","Monument Valley","UT",,,
"UXS","Cimarron Municipal","Cimarron","KS",,,
"UXT","Lorain Cnty Regional","Lorain/Elyria","OH",,,
"UXU","Cheboygan County","Cheboygan","MI",,,
"UXV","Enterprise Municipal","Enterprise","OR",,,
"UXW","Putnam County","Cookeville","TN",,,
"UXX","Hot Springs Airport","Hot Springs","MT",,,
"UXY","Circle Town County","Circle","MT",,,
"UXZ","Garrison Municipal","Garrison","ND",,,
"UY1","Angel S Adami","Melilla","Uruguay",,,
"UYL","Nyala Airport","Nyala","Sudan",,,
"UZU","Curuzu Cuatia Airport","Curuzu Cuatia","Argentina",,,
"VA1","Emporia Greensville Regional","Emporia","VA",,,
"VA2","Chesapeake Regional","Chesapeake","VA",,,
"VA3","Mountain Empire","Marion/Wytheville","VA",,,
"VA4","Leesburg Executive","Leesburg","VA",,,
"VA5","Hanover County Municipal","Richmond","VA",,,
"VA6","Smith Mountain Lake","Moneta","VA",,,
"VA7","Bridgewater Air Park","Bridgewater","VA",,,
"VA8","Richmond Executive Chesterfield County","Richmond","VA",,,
"VA9","Hampton Roads Executive","Norfolk","VA",,,
"VAA","Vaasa Airport","Vaasa","Finland",,,
"VAD","Moody AFB","Valdosta","GA",,,
"VAF","Valence Chabeuil","Valence","France",,,
"VAI","Vanimo Airport","Vanimo","Papua New Guinea",,,
"VAK","Chevak Airport","Chevak","AK",,,
"VAN","Van Airport","Van","Turkey",,,
"VAO","Suavanao Airport","Suavanao","Solomon Islands",,,
"VAR","Varna Airport","Varna","Bulgaria",,,
"VAS","Sivas Airport","Sivas","Turkey",,,
"VAV","","","Tonga",,,
"VBG","Vandenberg AFB","Lompoc","CA",,,
"VBS","Brescia Montichiari","Brescia","Italy",,,
"VBY","Visby Airport","Visby","Sweden",,,
"VCA","Can Tho International","Can Tho","Vietnam",,,
"VCB","View Cove Airport","View Cove","AK",,,
"VCE","Marco Polo International","Venice","Italy",,,
"VCP","Viracopos International","Sao Paulo","Brazil",,,
"VCR","Carora Airport","Carora","Venezuela",,,
"VCT","Victoria Regional","Victoria","TX",,,
"VCV","Southern California Logistics","Victorville","CA",,,
"VDA","Ovda Airport","Ovda","Israel",,,
"VDC","Vitoria Da Conquista Airport","Vitoria Da Conquista","Brazil",,,
"VDE","Hierro","Valverde","Spain",,,
"VDI","Vidalia Regional","Vidalia","GA",,,
"VDM","Viedma Airport","Viedma","Argentina",,,
"VDP","Valle de la Pascua Airport","Valle de la Pascua","Venezuela",,,
"VDR","Villa Dolores Airport","Villa Dolores","Argentina",,,
"VDS","Vadso Airport","Vadso","Norway",,,
"VDZ","Valdez Pioneer Field","Valdez","AK",,,
"VEE","Venetie Airport","Venetie","AK",,,
"VEL","Vernal Regional","Vernal","UT",,,
"VEO","Roy Otten Memorial Airfield","Versailles","MO",,,
"VER","General Heriberto Jara International","Veracruz","Mexico",,,
"VEY","Vestmannaeyjar Airport","Vestmannaeyjar","Iceland",,,
"VFA","Victoria Falls International","Victoria Falls","Zimbabwe",,,
"VGA","Vijayawada Airport","Vijayawada","India",,,
"VGC","Hamilton Municipal","Hamilton","NY",,,
"VGO","Vigo Airport","Vigo","Spain",,,
"VGT","North Las Vegas","Las Vegas","NV",,,
"VHM","Vilhelmina Airport","Vilhelmina","Sweden",,,
"VHN","Culberson County","Van Horn","TX",,,
"VHY","Vichy Charmeil","Vichy","France",,,
"VIC","Vicenza Airport","Vicenza","Italy",,,
"VID","Vidin Airport","Vidin","Bulgaria",,,
"VIE","Vienna International","Vienna","Austria",,,
"VIG","Juan Pablo Perez Alfonzo","El Vigia","Venezuela",,,
"VIH","Rolla National","Vichy","MO",,,
"VII","Vinh","Vinh City","Vietnam",,,
"VIJ","Virgin Gorda Airport","Virgin Gorda","British Virgin Islands",,,
"VIK","Kavik River Airport","Kavik River","AK",,,
"VIL","Dakhla International","Dakhla","Morocco",,,
"VIS","Visalia Municipal","Visalia","CA",,,
"VIT","Vitoria Airport","Vitoria","Spain",,,
"VIX","Eurico de Aguiar Salles","Vitoria","Brazil",,,
"VJI","Virginia Highlands","Abingdon","VA",,,
"VKO","Vnukovo","Moscow","Russia",,,
"VKS","Vicksburg Municipal","Vicksburg","MS",,,
"VLC","Valencia Airport","Valencia","Spain",,,
"VLD","Valdosta Regional","Valdosta","GA",,,
"VLI","Port Vila Airport","Port Vila","Vanuatu",,,
"VLL","Valladolid Airport","Valladolid","Spain",,,
"VLN","Arturo Michelena International","Valencia","Venezuela",,,
"VLR","Vallenar Airport","Vallenar","Chile",,,
"VLV","Dr. Antonio Nicolas Briceno","Valera","Venezuela",,,
"VME","Mercedes","Villa Mercedes","Argentina",,,
"VNC","Venice Municipal","Venice","FL",,,
"VNO","Vilnius International","Vilnius","Lithuania",,,
"VNS","Lal Bahadur Shastri Varanasi International","Varanasi","India",,,
"VNY","Van Nuys Airport","Van Nuys","CA",,,
"VOG","Gumrak","Volgograd","Russia",,,
"VOK","Volk Field","Camp Douglas","WI",,,
"VOL","Volos Airport","Volos","Greece",,,
"VPC","Cartersville Airport","Cartersville","GA",,,
"VPE","Ondjiva Airport","Ondjiva","Angola",,,
"VPS","Eglin AFB Destin Fort Walton Beach","Valparaiso","FL",,,
"VPZ","Porter County Regional","Valparaiso","IN",,,
"VQQ","Cecil","Jacksonville","FL",,,
"VQS","Antonio Rivera Rodriguez","Vieques","PR",,,
"VRA","Juan Gualberto Gomez International","Varadero","Cuba",,,
"VRB","Vero Beach Regional","Vero Beach","FL",,,
"VRC","Virac Airport","Virac","Philippines",,,
"VRK","Varkaus Airport","Varkaus","Finland",,,
"VRN","Villafranca","Verona","Italy",,,
"VSA","C. P. A. Carlos Rovirosa International","Villahermosa","Mexico",,,
"VSE","Viseu Airport","Viseu","Portugal",,,
"VSF","Hartness State","Springfield","VT",,,
"VST","Vasteras Airport","Vasteras","Sweden",,,
"VT1","Deerfield Valley Regional","West Dover","VT",,,
"VT2","Warren Sugarbush","Warren","VT",,,
"VTE","Wattay International","Vientiane","Laos",,,
"VTN","Miller Field","Valentine","NE",,,
"VTZ","Vishakhapatnam","Visakhapatnam","India",,,
"VUJ","Stanly County","Albemarle","NC",,,
"VUO","Pearson Field","Vancouver","WA",,,
"VUP","Alfonso Lopez Pumarejo","Valledupar","Colombia",,,
"VVC","Vanguardia","Villavicencio","Colombia",,,
"VVI","Viru Viru International","Santa Cruz","Bolivia",,,
"VVK","Vastervik Airport","Vastervik","Sweden",,,
"VVO","Knevichi","Vladivostok","Russia",,,
"VWA","Headland Municipal","Headland","AL",,,
"VWB","Myrtle Creek Municipal","Myrtle Creek","OR",,,
"VWC","Sumner County Regional","Gallatin","TN",,,
"VWD","Hanford Municipal","Hanford","CA",,,
"VWE","Lake Chelan","Chelan","WA",,,
"VWF","Custer County","Custer","SD",,,
"VWG","Tillamook","Garibaldi","OR",,,
"VWH","Odessa Schlemeyer Field","Midland/Odessa","TX",,,
"VWI","California City Municipal","California City","CA",,,
"VWJ","McNeil","Cameron","SC",,,
"VWK","Saratoga County","Saratoga Springs","NY",,,
"VWL","Nary National Shefland Field","Bemidji","MN",,,
"VWM","Weed Airport","Weed","CA",,,
"VWN","Avi Suquilla","Parker","AZ",,,
"VWO","Arlington Municipal","Arlington","WA",,,
"VWP","Bernard Usfs","Bernard","ID",,,
"VWQ","Kingdon Airpark","Lodi","CA",,,
"VWR","Independence Airport","Independence","CA",,,
"VWS","Colonel James Jabara","Wichita","KS",,,
"VWT","Jimmy Carter Regional","Americus","GA",,,
"VWW","Deer Lodge-City-County","Deer Lodge","MT",,,
"VWX","South Texas Regional at Hondo","Hondo","TX",,,
"VWY","Landsberg-Lech","Landsberg Am Lech","Germany",,,
"VWZ","Granite Creek Mine Airport","Granite Creek Mine","AK",,,
"VXE","Sao Pedro International","Sao Vicente","Cape Verde",,,
"VXO","Smaland","Vaxjo","Sweden",,,
"VYD","Vryheid Airport","Vryheid","South Africa",,,
"VYS","Illinois Valley Regional","Peru","IL",,,
"VZA","Marvel Creek Mine Airport","Marvel Creek Mine","AK",,,
"VZB","Mitrofania Airport","Mitrofania","AK",,,
"VZC","Mush Bay Airport","Mush Bay","AK",,,
"VZD","Campbell Lagoon Airport","Campbell Lagoon","AK",,,
"VZE","Frazer Lake Airport","Frazer Lake","AK",,,
"VZF","Afognak Straits Airport","Afognak Straits","AK",,,
"VZG","Moffet Bay Airport","Moffet Bay","AK",,,
"VZH","Mineola Wisener Field","Mineola","TX",,,
"VZI","Brundidge Municipal","Brundidge","AL",,,
"VZJ","Payette Municipal","Payette","ID",,,
"VZK","International Seafoods Airport","International Seafoods","AK",,,
"VZL","Los Alamitos AAF","Los Alamitos","CA",,,
"VZM","Jensens Strip Airport","Jensens Strip","AK",,,
"VZN","Wildman Creek Airport","Wildman Creek","AK",,,
"VZO","Stepovak Airport","Stepovak","AK",,,
"VZQ","Puale Bay Airport","Puale Bay","AK",,,
"VZR","Katmai Bay Airport","Katmai Bay","AK",,,
"VZS","Kashvik Bay Airport","Kashvik Bay","AK",,,
"VZT","Cinder Mountain Airport","Cinder Mountain","AK",,,
"VZU","Hagemeister Island Airport","Hagemeister Island","AK",,,
"VZV","Cape Peirce Airport","Cape Peirce","AK",,,
"VZW","Cape Greig Airport","Cape Greig","AK",,,
"VZX","Kasba Lake Airport","Kasba Lake","Canada",,,
"VZY","Katmai Lodge Airport","Katmai Lodge","AK",,,
"VZZ","South St. Paul Municipal-Richard E. Fleming Field","South St. Paul","MN",,,
"WA1","Camp Orkila Seaplane Base","Camp Orkila Eastsound","WA",,,
"WA2","Mansfield Airport","Mansfield","WA",,,
"WA3","Shaw Islands Water Aerodrome","Shaw Island","WA",,,
"WA4","Isaacson","Medical Lake","WA",,,
"WA5","Methow Valley State","Winthrop","WA",,,
"WA6","Stehekin Seaplane Landing","Stehekin","WA",,,
"WA7","Chelan Seaplane Landing","Chelan","WA",,,
"WA8","Waldronaire","Eastsound","WA",,,
"WA9","Anderson Field","Brewster","WA",,,
"WAA","Wales Airport","Wales","AK",,,
"WAB","Wabag Airport","Wabag","Papua New Guinea",,,
"WAD","Andriamena Airport","Andriamena","Madagascar",,,
"WAG","Whanganui","Wanganui","New Zealand",,,
"WAL","Wallops Flight Facility","Chincoteague","VA",,,
"WAR","Warsaw Municipal","Warsaw","IN",,,
"WAS","Washington DC Metropolitan Area","Washington","DC",,,
"WAT","Waterford Airport","Waterford","Ireland",,,
"WAV","Wave Hill Old","Wave Hill","Australia",,,
"WAW","Warsaw Chopin","Warsaw","Poland",,,
"WAX","Warroad International Memorial","Warroad","MN",,,
"WBA","Wahai Airport","Wahai","Indonesia",,,
"WBB","Stebbins Airport","Stebbins","AK",,,
"WBH","Commerce/Montebello Heliport","Commerce/Montebello","CA",,,
"WBM","Wapenamanda Airport","Wapenamanda","Papua New Guinea",,,
"WBN","Woburn Airport","Woburn","MA",,,
"WBQ","Beaver Airport","Beaver","AK",,,
"WBR","Roben-Hood","Big Rapids","MI",,,
"WBS","Bennettsville Airport","Bennettsville","SC",,,
"WBY","Downtown Airport","Downtown","CA",,,
"WCA","Gamboa","Castro","Chile",,,
"WCL","Whalers Cove Lodge Airport","Whalers Cove Lodge","AK",,,
"WCR","Chandalar Lake","Chandalar","AK",,,
"WDB","Wide Bay Airport","Wide Bay","AK",,,
"WDG","Enid Woodring Regional","Enid","OK",,,
"WDH","Hosea Kutako International","Windhoek","Namibia",,,
"WDR","Barrow County","Winder","GA",,,
"WEH","Dashuipo Airport","Dashuipo","China",,,
"WEI","Weipa Airport","Weipa","Australia",,,
"WEL","Welkom Airport","Welkom","South Africa",,,
"WFB","Ketchikan Waterfront Seaplane Base","Ketchikan","AK",,,
"WFD","Manchester Woodford","Woodford","United Kingdom",,,
"WFK","Northern Aroostook Regional","Frenchville","ME",,,
"WGA","Wagga Wagga Airport","Wagga Wagga","Australia",,,
"WGE","Walgett Airport","Walgett","Australia",,,
"WGG","Bahia Tortugas Airport","Bahia Tortugas","Mexico",,,
"WGL","Isle Baltra Off-Line Point","Isle Baltra","Ecuador",,,
"WGO","Winchester Regional","Winchester","VA",,,
"WGP","Mau Hau","Waingapu","Indonesia",,,
"WHD","Hyder Seaplane Base","Hyder","AK",,,
"WHK","Whakatane Airport","Whakatane","New Zealand",,,
"WHO","Franz Josef Airport","Franz Josef","New Zealand",,,
"WHP","Whiteman","Los Angeles","CA",,,
"WHR","Vail/Avon","Eagle","CO",,,
"WHT","Wharton Regional","Wharton","TX",,,
"WI1","Black River Falls Area","Black River Falls","WI",,,
"WI2","Price County","Phillips","WI",,,
"WI3","Ephraim Gibralter","Ehpriam","WI",,,
"WI4","Middleton Municipal Morey Field","Middleton","WI",,,
"WI5","Monroe Municipal","Moroe","WI",,,
"WIB","Wilbur Airport","Wilbur","WA",,,
"WIC","Wick Airport","Wick","United Kingdom",,,
"WIL","Nairobi/Wilson","Nairobi","Kenya",,,
"WIN","Winton Airport","Winton","Australia",,,
"WJA","Woja Airport","Woja","Marshall Islands",,,
"WJF","General William J. Fox Airfield","Lancaster","CA",,,
"WJR","Wajir Airport","Wajir","Kenya",,,
"WKA","Wanaka Airport","Wanaka","New Zealand",,,
"WKJ","Wakkanai Airport","Wakkanai","Japan",,,
"WKK","Aleknagik New","Aleknagik","AK",,,
"WKL","Waikoloa Heliport","Waikoloa Village","HI",,,
"WKM","Wankie Town","Wankie","Rhodesia",,,
"WKN","Wakunai Airport","Wakunai","Papua New Guinea",,,
"WKR","","","The Bahamas",,,
"WKV","Penns Landing Seaplane Base","Philadelphia","PA",,,
"WLB","Labouchere Bay Airport","Labouchere Bay","AK",,,
"WLD","Strother Field","Winfield","KS",,,
"WLG","Wellington International","Wellington","New Zealand",,,
"WLH","Walaha Airport","Walaha","Vanuatu",,,
"WLK","Selawik Airport","Selawik","AK",,,
"WLM","Waltham Hospital Heliport","Waltham","MA",,,
"WLR","Loring Airport","Loring","AK",,,
"WLS","Wallis Hihifo","Wallis Island","Wallis and Futuna",,,
"WLW","Willows Glenn County","Willows","CA",,,
"WMB","Warrnambool Airport","Warrnambool","Australia",,,
"WMC","Winnemucca Municipal","Winnemucca","NV",,,
"WMH","Baxter County","Mountain Home","AR",,,
"WMI","Modlin","Nowy Dwor Mazowieckie","Poland",,,
"WMK","Meyers Chuck Seaplane Base","Meyers Chuck","AK",,,
"WMO","White Mountain Airport","White Mountain","AK",,,
"WMR","Avaratra","Mananara","Madagascar",,,
"WNA","Napakiak Airport","Napakiak","AK",,,
"WNC","Naukati Bay Seaplane Base","Tuxekan Island","AK",,,
"WNN","Wunnumin Lake Airport","Wunnumin Lake","Canada",,,
"WNP","Naga Airport","Naga","Philippines",,,
"WNR","Windorah Airport","Windorah","Australia",,,
"WNS","Nawabshah","Nawab Shah","Pakistan",,,
"WNY","Wynyard","Burnie","Australia",,,
"WNZ","Longwan","Wenzhou","China",,,
"WOD","Wood River Airport","Wood River","AK",,,
"WOW","Willow Airport","Willow","AK",,,
"WPM","Wipim Airport","Wipim","Papua New Guinea",,,
"WPO","North Fork Valley","Paonia","CO",,,
"WPU","Guardiamarina Zanartu","Puerto Williams","Chile",,,
"WQA","Ovid Airport","Ovid","NY",,,
"WQB","Mandan Municipal","Mandan","ND",,,
"WQC","Ravalli County","Hamilton","MT",,,
"WQD","Tulelake Municipal","Tulelake","CA",,,
"WQE","Dinsmore Airport","Dinsmore","CA",,,
"WQF","Rigby Airport","Rigby","ID",,,
"WQG","Hesperia Airport","Hesperia","CA",,,
"WQH","Butte Valley","Dorris","CA",,,
"WQI","Connell City","Connell","WA",,,
"WQJ","Peard Bay Airport","Peard Bay","AK",,,
"WQK","Townsend Airport","Townsend","MT",,,
"WQL","Bluff Airport","Bluff","AK",,,
"WQM","Chennault Industrial Airpark","Lake Charles","LA",,,
"WQN","Taylor County","Campbellsville","KY",,,
"WQO","Rosamond Skypark","Rosamond","CA",,,
"WQP","Oceano County","Oceano","CA",,,
"WQQ","Custer State Park","Fairburn","SD",,,
"WQR","Tibbetts","Naknek","AK",,,
"WQS","Poplar Municipal","Poplar","MT",,,
"WQT","Bridger Municipal","Bridger","MT",,,
"WQU","Portales Municipal","Portales","NM",,,
"WQW","David River Airport","David River","AK",,,
"WQX","Kiavak Airport","Kiavak","AK",,,
"WQY","Port Wakefield Airport","Port Wakefield","AK",,,
"WQZ","Chignik Lake Airport","Chignik Lake","AK",,,
"WRB","Robins AFB","Macon","GA",,,
"WRE","Whangarei Airport","Whangarei","New Zealand",,,
"WRG","Wrangell Airport","Wrangell","AK",,,
"WRI","McGuire Field","Fort Dix","NJ",,,
"WRL","Worland Municipal","Worland","WY",,,
"WRO","Strachowice","Wroclaw","Poland",,,
"WSB","Steamboat Bay Airport","Steamboat Bay","AK",,,
"WSG","Washington County","Washington","PA",,,
"WSH","Brookhaven","Shirley","NY",,,
"WSI","Wasilla Airport","Wasilla","AK",,,
"WSJ","San Juan Airport","San Juan","AK",,,
"WSM","Wiseman Airport","Wiseman","AK",,,
"WSN","South Naknek 2","South Naknek","AK",,,
"WSP","Waspam Airport","Waspam","Nicaragua",,,
"WST","Westerly State","Westerly","RI",,,
"WSX","Westsound Airport","Westsound","WA",,,
"WSY","Whitsunday Airstrip","Shute Harbour/Whitsunday","Australia",,,
"WSZ","Westport Airport","Westport","New Zealand",,,
"WTC","World Trade Center Heliport","New York","NY",,,
"WTD","West End Airport","West End","The Bahamas",,,
"WTK","Noatak Airport","Noatak","AK",,,
